onset_latency,rise_time,peak_amplitude,recovery_time,dwell_time,switching_rate,mean_synchrony,synchrony_entropy,onset_defined,rise_defined,recovery_defined,_notes,_params,first_peak_time,baseline_fraction,inter_peak_cv,morphology_label,ground_truth_morphology,replication
67.0,15.0,1.0,30.0,6.785714285714286,5.6,0.4963695373930409,2.4398606363731496,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",53.0,1.0,1.104503821660342,oscillatory,single_peak,123
66.0,15.0,1.0,34.0,11.375,3.2,0.4971025047984164,2.53717450362287,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",60.0,1.0,1.5930847031003106,oscillatory,single_peak,124
68.0,16.0,1.0,30.0,11.5,3.2,0.4951322915097789,2.53855615756055,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",84.0,0.8095238095238095,1.3549677117924253,oscillatory,single_peak,125
68.0,21.0,1.0,33.0,6.785714285714286,5.6,0.4961867670612623,2.559871004641266,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",65.0,0.9692307692307692,1.1689930423614445,oscillatory,single_peak,126
70.0,11.0,1.0,33.0,11.75,3.2,0.4960915473609754,2.548124481695091,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",84.0,0.7738095238095238,0.6303828284546383,oscillatory,single_peak,127
74.0,12.0,1.0,24.0,7.076923076923077,5.2,0.49543073958488304,2.5496633281654395,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",50.0,1.0,1.101549163289853,oscillatory,single_peak,128
69.0,16.0,1.0,33.0,8.25,4.8,0.4963964901552511,2.6199662121349316,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",87.0,0.735632183908046,0.5012484413940854,oscillatory,single_peak,129
64.0,13.0,1.0,35.0,11.5,3.2,0.4967945744258329,2.4630497365043924,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",58.0,1.0,1.0120382667108974,oscillatory,single_peak,130
63.0,16.0,1.0,33.0,8.363636363636363,4.4,0.4941875452589694,2.58109257822399,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",85.0,0.7294117647058823,0.8552562298181204,oscillatory,single_peak,131
63.0,8.0,1.0,35.0,10.444444444444445,3.6,0.49613328549697294,2.5549531534942345,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",84.0,0.7380952380952381,0.9406434282660308,oscillatory,single_peak,132
69.0,13.0,1.0,32.0,8.181818181818182,4.4,0.4953810022942008,2.531496941837936,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",83.0,0.7951807228915663,1.7633419974582356,oscillatory,single_peak,133
71.0,16.0,1.0,28.0,10.444444444444445,3.6,0.49644992016758693,2.4902223214902515,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",68.0,0.9264705882352942,1.525710708859431,oscillatory,single_peak,134
64.0,14.0,1.0,32.0,16.333333333333332,2.4,0.4950685388624556,2.5557754947704616,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",59.0,1.0,1.1753481607460285,oscillatory,single_peak,135
70.0,17.0,1.0,36.0,9.9,4.0,0.4956735778280672,2.632989831716596,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",53.0,1.0,1.0675744289502613,oscillatory,single_peak,136
71.0,16.0,1.0,37.0,10.666666666666666,3.6,0.4950933840411928,2.5174788545745814,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",60.0,1.0,1.3728776750646912,oscillatory,single_peak,137
68.0,14.0,1.0,30.0,8.0,4.8,0.49632339700289324,2.563327132060701,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",43.0,1.0,0.878317312227134,oscillatory,single_peak,138
66.0,14.0,1.0,35.0,7.666666666666667,4.8,0.49684805049386227,2.4679590220798646,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",30.0,1.0,1.4258624298779612,oscillatory,single_peak,139
69.0,11.0,1.0,31.0,11.75,3.2,0.49553447433900183,2.5227664858156347,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",84.0,0.7857142857142857,1.6179907961759652,oscillatory,single_peak,140
73.0,10.0,1.0,37.0,8.545454545454545,4.4,0.49526478225349857,2.507143231434255,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",85.0,0.7529411764705882,1.406860866499576,oscillatory,single_peak,141
62.0,13.0,1.0,33.0,9.0,4.4,0.4962492399621717,2.603486974355394,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",83.0,0.7349397590361446,1.2704013319899436,oscillatory,single_peak,142
64.0,14.0,1.0,35.0,15.333333333333334,2.4,0.49580362278625784,2.5776688606239184,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",82.0,0.7804878048780488,1.8718974330876144,oscillatory,single_peak,143
68.0,15.0,1.0,33.0,10.222222222222221,3.6,0.4946529003044661,2.53235685352372,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",88.0,0.75,1.1866605518454392,oscillatory,single_peak,144
65.0,14.0,1.0,28.0,8.909090909090908,4.4,0.49493746528586335,2.4827942992157817,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",84.0,0.7619047619047619,1.9395780187002016,oscillatory,single_peak,145
65.0,16.0,1.0,31.0,8.636363636363637,4.4,0.49637003248700673,2.5319192387412572,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",54.0,1.0,1.368904092226972,oscillatory,single_peak,146
66.0,10.0,1.0,33.0,11.11111111111111,3.6,0.49522582763088263,2.578265919122535,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",83.0,0.7831325301204819,0.6718843437888484,oscillatory,single_peak,147
67.0,18.0,1.0,32.0,9.2,4.0,0.495665697166145,2.538197012469034,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",81.0,0.8148148148148148,1.7720429042271435,oscillatory,single_peak,148
69.0,19.0,1.0,37.0,7.833333333333333,4.8,0.49627621882387246,2.590868037565237,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",69.0,0.9565217391304348,1.4045940217094786,oscillatory,single_peak,149
67.0,12.0,1.0,32.0,6.266666666666667,6.0,0.49579119451317477,2.5204094401497565,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",55.0,1.0,1.0869565217391302,oscillatory,single_peak,150
72.0,14.0,1.0,32.0,12.0,3.2,0.4959748465613713,2.561960869948403,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",84.0,0.7619047619047619,1.38692305322089,oscillatory,single_peak,151
67.0,14.0,1.0,36.0,11.0,3.6,0.4968577936122629,2.494804367507311,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",87.0,0.735632183908046,1.054560934907082,oscillatory,single_peak,152
69.0,20.0,1.0,31.0,9.5,4.0,0.49588970995429615,2.557875373255926,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",67.0,0.9552238805970149,0.6749485577105528,oscillatory,single_peak,153
68.0,14.0,1.0,25.0,8.727272727272727,4.4,0.49607569908804405,2.537883607611735,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",88.0,0.7386363636363636,1.5613036701175171,oscillatory,single_peak,154
72.0,13.0,1.0,37.0,9.666666666666666,3.6,0.4945312865012786,2.4747093437555594,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",66.0,0.9848484848484849,1.4021810766446527,oscillatory,single_peak,155
67.0,14.0,1.0,28.0,12.25,3.2,0.49584182973418867,2.5270949163647902,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",83.0,0.7831325301204819,1.0936738162173594,oscillatory,single_peak,156
64.0,21.0,1.0,32.0,9.3,4.0,0.49642894760449857,2.5379480285134726,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",85.0,0.7411764705882353,1.151406093610182,oscillatory,single_peak,157
66.0,12.0,1.0,28.0,8.0,4.8,0.49527099275619985,2.574560185817221,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",60.0,1.0,0.9695114427247963,oscillatory,single_peak,158
66.0,13.0,1.0,31.0,9.6,4.0,0.4954202842968304,2.540232706396625,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",81.0,0.8024691358024691,1.2712172655018317,oscillatory,single_peak,159
64.0,15.0,1.0,33.0,9.8,4.0,0.49680870719058445,2.520868386813948,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",69.0,0.927536231884058,1.285371957823434,oscillatory,single_peak,160
71.0,12.0,1.0,34.0,9.2,4.0,0.49677280741917457,2.578216671638691,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",78.0,0.8461538461538461,0.9435568577151678,oscillatory,single_peak,161
70.0,12.0,1.0,33.0,7.153846153846154,5.2,0.4961050488152053,2.5391394760735704,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",84.0,0.7738095238095238,1.5503489416578533,oscillatory,single_peak,162
66.0,20.0,1.0,32.0,10.222222222222221,3.6,0.49426604189656,2.5362196866391162,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",63.0,1.0,1.305044250540099,oscillatory,single_peak,163
69.0,12.0,1.0,32.0,7.833333333333333,4.8,0.4948391571065332,2.5833499528295465,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",83.0,0.7710843373493976,1.0753424916905294,oscillatory,single_peak,164
66.0,14.0,1.0,30.0,11.11111111111111,3.6,0.49528096982882963,2.5969639856065534,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",84.0,0.7619047619047619,1.1760096455525895,oscillatory,single_peak,165
71.0,9.0,1.0,32.0,6.6,6.0,0.4957374489080708,2.6029382302954684,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",53.0,1.0,0.9661632704927843,oscillatory,single_peak,166
66.0,16.0,1.0,30.0,8.909090909090908,4.4,0.4964130789191838,2.544069621638583,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",85.0,0.7411764705882353,0.9650057256772422,oscillatory,single_peak,167
69.0,18.0,1.0,33.0,10.777777777777779,3.6,0.4961585241009351,2.5616396155007237,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",67.0,0.9701492537313433,1.1984944258897865,oscillatory,single_peak,168
68.0,17.0,1.0,31.0,10.444444444444445,3.6,0.4958896624709436,2.530300402553053,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",50.0,1.0,1.4057026712644463,oscillatory,single_peak,169
67.0,15.0,1.0,36.0,8.636363636363637,4.4,0.49642064394451796,2.5422326117032537,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",57.0,1.0,0.7450517034517312,oscillatory,single_peak,170
68.0,9.0,1.0,30.0,8.818181818181818,4.4,0.49528912065769976,2.602294531110772,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",81.0,0.7777777777777778,1.3521941996115445,oscillatory,single_peak,171
65.0,13.0,1.0,31.0,11.875,3.2,0.4971916619255037,2.5196727553621807,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",85.0,0.7411764705882353,2.235059241229867,oscillatory,single_peak,172
65.0,12.0,1.0,35.0,8.083333333333334,4.8,0.4962111239174012,2.52249385570662,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",84.0,0.7619047619047619,1.577763550938846,oscillatory,single_peak,173
70.0,11.0,1.0,35.0,6.928571428571429,5.6,0.49508352006062256,2.547818730429702,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",58.0,1.0,1.0606601717798214,oscillatory,single_peak,174
66.0,15.0,1.0,33.0,11.0,3.6,0.4954735624925776,2.5983422177603153,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",60.0,1.0,1.1023169861494115,oscillatory,single_peak,175
63.0,12.0,1.0,38.0,10.1,4.0,0.49682186009344403,2.5621943620739347,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",83.0,0.7349397590361446,1.163250921471981,oscillatory,single_peak,176
69.0,14.0,1.0,32.0,16.166666666666668,2.4,0.4953141836426308,2.5527530582137232,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",80.0,0.8125,1.5735071480288738,oscillatory,single_peak,177
69.0,14.0,1.0,34.0,12.0,3.2,0.4950064785210856,2.5548772697080717,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",84.0,0.7261904761904762,1.5448361313352696,oscillatory,single_peak,178
67.0,16.0,1.0,35.0,10.222222222222221,3.6,0.4955280139373421,2.4984267369596775,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",84.0,0.7857142857142857,0.8766518798921945,oscillatory,single_peak,179
66.0,12.0,1.0,33.0,14.0,2.8,0.4962730095910905,2.5778714958321025,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",54.0,1.0,1.259756607042135,oscillatory,single_peak,180
64.0,13.0,1.0,28.0,13.285714285714286,2.8,0.49588548384944026,2.5865759818791907,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",80.0,0.8,1.3601515262412858,oscillatory,single_peak,181
71.0,17.0,1.0,31.0,13.285714285714286,2.8,0.49453463037639056,2.593290500165492,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",87.0,0.7701149425287356,1.6193424330309882,oscillatory,single_peak,182
66.0,15.0,1.0,34.0,8.25,4.8,0.4964211110344083,2.5831321654227786,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",57.0,1.0,1.1826025440571433,oscillatory,single_peak,183
69.0,14.0,1.0,32.0,9.5,4.0,0.4960988875839225,2.543126112156554,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",82.0,0.7926829268292683,0.8802272433866154,oscillatory,single_peak,184
66.0,15.0,1.0,29.0,7.916666666666667,4.8,0.49641026711791236,2.517070360657238,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",85.0,0.7176470588235294,1.1065656485839594,oscillatory,single_peak,185
68.0,21.0,1.0,35.0,8.818181818181818,4.4,0.49645181929831816,2.594868964319985,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",74.0,0.9054054054054054,1.4108335794447509,oscillatory,single_peak,186
69.0,13.0,1.0,33.0,9.0,4.4,0.4955045868847941,2.6069605433417937,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",53.0,1.0,0.976499449422885,oscillatory,single_peak,187
64.0,14.0,1.0,29.0,10.555555555555555,3.6,0.4961300756846573,2.596503386161874,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",72.0,0.8888888888888888,1.2148257900594581,oscillatory,single_peak,188
71.0,13.0,1.0,34.0,7.583333333333333,4.8,0.4958169920727922,2.434757233550897,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",87.0,0.7816091954022989,0.46499055497527714,oscillatory,single_peak,189
65.0,17.0,1.0,25.0,13.571428571428571,2.8,0.4961272321083749,2.5428795858657187,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",58.0,1.0,1.3317047345414073,oscillatory,single_peak,190
66.0,20.0,1.0,32.0,10.666666666666666,3.6,0.4958028396443878,2.5274724097316974,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",76.0,0.8421052631578947,1.1430475193939085,oscillatory,single_peak,191
65.0,17.0,1.0,34.0,8.909090909090908,4.4,0.4951337872605844,2.5545655047085587,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",81.0,0.7777777777777778,1.138579657452054,oscillatory,single_peak,192
66.0,7.0,1.0,28.0,7.0,5.6,0.4965907343849811,2.602820689972639,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",53.0,1.0,1.2133883343552005,oscillatory,single_peak,193
62.0,21.0,1.0,31.0,9.6,4.0,0.49596487183336724,2.571006536164848,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",78.0,0.7948717948717948,1.1707815574294762,oscillatory,single_peak,194
69.0,16.0,1.0,34.0,8.0,4.8,0.49595482979991035,2.542138737932274,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",58.0,1.0,1.1471515900273273,oscillatory,single_peak,195
65.0,12.0,1.0,31.0,12.375,3.2,0.4965825504041899,2.5343920437447216,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",84.0,0.75,1.702505822926167,oscillatory,single_peak,196
67.0,13.0,1.0,29.0,9.4,4.0,0.49634567505545085,2.4898284276477956,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",82.0,0.7926829268292683,1.2133685811036428,oscillatory,single_peak,197
68.0,14.0,1.0,29.0,6.714285714285714,5.6,0.49562916197497875,2.5700985604215894,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",56.0,1.0,1.4931990790219618,oscillatory,single_peak,198
63.0,16.0,1.0,31.0,13.571428571428571,2.8,0.4959552419797069,2.54988167789552,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",84.0,0.75,1.324386650491464,oscillatory,single_peak,199
2.0,13.0,0.8919368451423392,18.0,21.75,2.8,0.5468898943527796,3.0674449399362183,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.1,2.41975149669274,oscillatory,oscillatory,0
128.0,18.0,0.9262868933093752,23.0,19.333333333333332,3.2,0.5396133293799905,3.1197171364330667,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",13.0,0.0,2.2068538876945736,oscillatory,oscillatory,1
2.0,16.0,0.9024476261155779,14.0,24.714285714285715,2.6,0.5412919474925976,3.1208655803062575,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",8.0,0.25,2.0929317143200823,oscillatory,oscillatory,2
1.0,8.0,0.9001640506440045,16.0,24.857142857142858,2.6,0.5435517055893448,3.0952325326660115,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.1111111111111111,2.0535160787357736,oscillatory,oscillatory,3
6.0,20.0,0.9149491301094677,3.0,18.77777777777778,3.2,0.5361320529561608,3.129517983634627,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",3.0,0.3333333333333333,2.450328096466177,oscillatory,oscillatory,4
5.0,14.0,0.8999030688444118,16.0,16.8,3.8,0.5390214915860874,3.048331870473828,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",8.0,0.25,2.464610580736828,oscillatory,oscillatory,5
126.0,15.0,0.9179595527269748,9.0,19.77777777777778,3.2,0.5468877596327043,3.1343778697996605,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.0,2.524857558130488,oscillatory,oscillatory,6
126.0,17.0,0.9092350961177236,12.0,22.25,2.8,0.5423911742422253,3.0694915027446688,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.0,2.45905413261118,oscillatory,oscillatory,7
1.0,12.0,0.9016526603888066,12.0,29.333333333333332,2.2,0.5442872263187399,3.0750113744895193,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",13.0,0.07692307692307693,2.5233951746921206,oscillatory,oscillatory,8
124.0,15.0,0.920611748207459,13.0,22.625,2.8,0.5448845846975343,3.13038259148892,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.0,2.4540990283230886,oscillatory,oscillatory,9
4.0,16.0,0.9158765846540502,,24.142857142857142,2.6,0.5405916599316907,3.1536112842792408,1,1,0,recovery undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",7.0,0.2857142857142857,2.1307598818340456,oscillatory,oscillatory,10
5.0,11.0,0.9001897656695986,8.0,14.083333333333334,4.6,0.5420121826452661,3.104873431582946,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.3,2.5447244211886693,oscillatory,oscillatory,11
2.0,9.0,0.9025561456370063,14.0,24.857142857142858,2.6,0.5438350616459134,3.0901476500764278,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.2,2.3081222251181805,oscillatory,oscillatory,12
1.0,14.0,0.9270001602033155,7.0,19.11111111111111,3.4,0.5413978752039754,3.1225951411707356,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.1,2.4254593328280016,oscillatory,oscillatory,13
127.0,12.0,0.907370526195985,11.0,17.7,3.6,0.5428112831143866,3.105518550932151,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.0,2.5918597200940288,oscillatory,oscillatory,14
128.0,8.0,0.8824837877043589,,43.25,1.2,0.5475130255002713,3.056031128593107,1,1,0,recovery undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",7.0,0.0,2.459937587949748,oscillatory,oscillatory,15
3.0,21.0,0.9000396795782939,21.0,21.625,2.8,0.5425605746957992,3.0710744976502617,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",8.0,0.125,2.359520768323399,oscillatory,oscillatory,16
4.0,14.0,0.8920125850068992,21.0,21.875,2.8,0.5404714377564953,3.101184661036786,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",7.0,0.14285714285714285,2.2518931112237643,oscillatory,oscillatory,17
1.0,14.0,0.9174644282946514,18.0,34.6,1.8,0.543732336056062,3.058344920673069,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",13.0,0.07692307692307693,2.558962839965937,oscillatory,oscillatory,18
126.0,16.0,0.9017910761902,8.0,29.166666666666668,2.0,0.5396187605164807,3.099128911062059,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",8.0,0.0,2.5275246487263603,oscillatory,oscillatory,19
129.0,9.0,0.9284596090166396,17.0,21.875,2.8,0.546165106902598,3.1287786065803744,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",13.0,0.0,2.43921114677685,oscillatory,oscillatory,20
2.0,19.0,0.9119987548163722,20.0,18.88888888888889,3.4,0.5394537293211297,3.1026573213635866,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.2222222222222222,2.5593622204553683,oscillatory,oscillatory,21
132.0,8.0,0.917925396665128,16.0,22.125,2.8,0.5482190607312867,3.069042905048461,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",12.0,0.0,2.349759011042488,oscillatory,oscillatory,22
1.0,11.0,0.8965814685551808,20.0,19.11111111111111,3.4,0.5410566894640951,3.0322463169136302,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.09090909090909091,2.4587837352478035,oscillatory,oscillatory,23
4.0,19.0,0.8841801880427331,,14.583333333333334,4.4,0.5392588144511389,3.0321822397340483,1,1,0,recovery undefined,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.1,2.575856171700395,oscillatory,oscillatory,24
2.0,14.0,0.8797821458201259,17.0,21.75,2.8,0.5376779100279853,3.0558566725695413,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",7.0,0.14285714285714285,2.267309303195268,oscillatory,oscillatory,25
5.0,15.0,0.9423910270202299,11.0,19.444444444444443,3.2,0.5391944780377105,3.1005688474150452,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",12.0,0.16666666666666666,2.494043418811806,oscillatory,oscillatory,26
128.0,11.0,0.8939285421645129,13.0,19.555555555555557,3.2,0.539956477299556,3.0874515168884002,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.0,2.4304622635219886,oscillatory,oscillatory,27
4.0,13.0,0.894835754445702,24.0,22.5,3.0,0.5457452798231496,3.1122612163538186,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",2.0,1.0,2.495211463366097,oscillatory,oscillatory,28
6.0,12.0,0.8991536269301665,20.0,21.25,2.8,0.5345158851190646,3.129503109585395,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",8.0,0.125,2.3617215186926583,oscillatory,oscillatory,29
2.0,10.0,0.8799022968551536,18.0,21.75,3.0,0.5415307241629178,3.094528448839227,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.2222222222222222,2.4189769067443203,oscillatory,oscillatory,30
3.0,12.0,0.9072849529296,19.0,21.375,3.0,0.5445460097798472,3.069231969431368,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",9.0,0.3333333333333333,2.367424158249157,oscillatory,oscillatory,31
3.0,13.0,0.9235619835196802,17.0,21.5,3.0,0.5457610406263109,3.0808103527966244,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",10.0,0.3,2.4076764286597916,oscillatory,oscillatory,32
3.0,13.0,0.8973311781832382,21.0,21.625,2.8,0.5439076236782882,3.085257242125572,1,1,1,,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 300.0}",11.0,0.18181818181818182,2.516841182189012,oscillatory,oscillatory,33
